mode,cf,time_start,1685662484.712477,time_start,1685662484.7943916,process_time,0.10650253295898438,cpu_usage,18.9,mem_usage,26775552,time_start,1685662484.9332554,time_start,1685662484.9350832,time_start,1685662484.9354386,
mode,cf,time_start,1685662510.2741423,time_start,1685662510.276446,process_time,0.053647756576538086,cpu_usage,37.6,mem_usage,26775552,time_start,1685662510.412184,time_start,1685662510.4186988,time_start,1685662510.426791,
mode,cf,time_start,1685662535.8117676,time_start,1685662535.892879,process_time,0.10271644592285156,cpu_usage,19.6,mem_usage,26775552,time_start,1685662536.0625963,time_start,1685662536.0682237,time_start,1685662536.0689433,
mode,cf,time_start,1685662561.1090648,time_start,1685662561.191409,process_time,0.15509939193725586,cpu_usage,13.2,mem_usage,26775552,time_start,1685662561.3541276,time_start,1685662561.3653169,time_start,1685662561.3751512,
mode,cf,time_start,1685662586.011679,time_start,1685662586.0933192,process_time,0.006159305572509766,cpu_usage,0.0,mem_usage,26775552,time_start,1685662586.1951632,time_start,1685662586.2647474,time_start,1685662586.265436,
mode,cf,time_start,1685662611.2119849,time_start,1685662611.2944677,process_time,0.10566878318786621,cpu_usage,9.5,mem_usage,26775552,time_start,1685662611.4394443,time_start,1685662611.452057,time_start,1685662611.4526095,
mode,cf,time_start,1685662637.5083113,time_start,1685662637.5927327,process_time,0.005930900573730469,cpu_usage,0.0,mem_usage,26775552,time_start,1685662637.6957688,time_start,1685662637.727512,time_start,1685662637.7606304,
mode,cf,time_start,1685662663.6116617,time_start,1685662663.6936407,process_time,0.10260486602783203,cpu_usage,19.6,mem_usage,26775552,time_start,1685662663.8299131,time_start,1685662663.844932,time_start,1685662663.8949082,
mode,cf,time_start,1685662688.8083463,time_start,1685662688.890114,process_time,0.10114336013793945,cpu_usage,10.9,mem_usage,26775552,time_start,1685662688.9923968,time_start,1685662689.0272956,time_start,1685662689.0299432,
mode,cf,time_start,1685662714.2072845,time_start,1685662714.2889085,process_time,0.10935711860656738,cpu_usage,18.5,mem_usage,26775552,time_start,1685662714.4427996,time_start,1685662714.4552994,time_start,1685662714.4564974,
mode,cf,time_start,1685662739.9090207,time_start,1685662739.997092,process_time,0.1002495288848877,cpu_usage,20.0,mem_usage,26775552,time_start,1685662740.1376362,time_start,1685662740.1521313,time_start,1685662740.2096999,
mode,cf,time_start,1685662765.6424127,time_start,1685662765.72853,process_time,0.07546806335449219,cpu_usage,259.1,mem_usage,26775552,time_start,1685662765.8418884,time_start,1685662765.88409,time_start,1685662765.90021,
mode,cf,time_start,1685662790.6281724,time_start,1685662790.7094064,process_time,0.006586313247680664,cpu_usage,160.5,mem_usage,26775552,time_start,1685662790.8139749,time_start,1685662790.863476,time_start,1685662790.8785775,
mode,cf,time_start,1685662815.9155424,time_start,1685662815.9984148,process_time,0.10090351104736328,cpu_usage,124.8,mem_usage,26775552,time_start,1685662816.1152534,time_start,1685662816.1441035,time_start,1685662816.1586988,
mode,cf,time_start,1685662840.7117827,time_start,1685662840.793882,process_time,0.006848573684692383,cpu_usage,0.0,mem_usage,26775552,time_start,1685662840.895315,time_start,1685662840.9713378,time_start,1685662840.974124,
mode,cf,time_start,1685662865.7152314,time_start,1685662865.800688,process_time,0.00894927978515625,cpu_usage,121.3,mem_usage,26775552,time_start,1685662865.9156194,time_start,1685662865.9238238,time_start,1685662865.9659536,
mode,cf,time_start,1685662891.314097,time_start,1685662891.3968964,process_time,0.09322571754455566,cpu_usage,176.9,mem_usage,26775552,time_start,1685662891.5007577,time_start,1685662891.5164475,time_start,1685662891.6425326,
mode,cf,time_start,1685662979.7079291,time_start,1685662979.7897654,process_time,0.10390400886535645,cpu_usage,9.7,mem_usage,26775552,time_start,1685662979.9075065,time_start,1685662979.9331186,time_start,1685662979.936891,
mode,cf,time_start,1685663005.1133063,time_start,1685663005.194277,process_time,0.0073392391204833984,cpu_usage,145.6,mem_usage,26775552,time_start,1685663005.313328,time_start,1685663005.3317637,time_start,1685663005.3576357,
mode,cf,time_start,1685663030.7194695,time_start,1685663030.801255,process_time,0.11465167999267578,cpu_usage,17.5,mem_usage,26775552,time_start,1685663030.98625,time_start,1685663030.9895017,time_start,1685663030.9938548,
mode,cf,time_start,1685663056.1132581,time_start,1685663056.1953137,process_time,0.10220956802368164,cpu_usage,20.5,mem_usage,26775552,time_start,1685663056.311946,time_start,1685663056.328256,time_start,1685663056.3585234,
mode,cf,time_start,1685663081.2154746,time_start,1685663081.2988036,process_time,0.007757663726806641,cpu_usage,140.9,mem_usage,26775552,time_start,1685663081.4121714,time_start,1685663081.4204643,time_start,1685663081.4466968,
mode,cf,time_start,1685663106.3182602,time_start,1685663106.399303,process_time,0.007496356964111328,cpu_usage,0.0,mem_usage,26775552,time_start,1685663106.506932,time_start,1685663106.5513318,time_start,1685663106.5782382,
mode,cf,time_start,1685663132.5105064,time_start,1685663132.5940723,process_time,0.10243558883666992,cpu_usage,9.8,mem_usage,26775552,time_start,1685663132.6972234,time_start,1685663132.7403147,time_start,1685663132.7465844,
