mode,cf,time_start,1685662406.644075,time_start,1685662406.7284582,process_time,0.008241653442382812,cpu_usage,129.5,mem_usage,26435584,time_start,1685662406.8303192,time_start,1685662406.8366306,time_start,1685662406.8489115,time_start,1685662406.8972423,
mode,cf,time_start,1685662433.7539363,time_start,1685662433.8388045,process_time,0.10200190544128418,cpu_usage,9.9,mem_usage,26435584,time_start,1685662433.9470491,time_start,1685662433.9778101,time_start,1685662433.9971454,time_start,1685662434.0167603,
mode,cf,time_start,1685662459.3513062,time_start,1685662459.4371083,process_time,0.10390114784240723,cpu_usage,19.8,mem_usage,26435584,time_start,1685662459.574066,time_start,1685662459.5792065,time_start,1685662459.579523,time_start,1685662459.6212265,
mode,cf,time_start,1685662484.7434022,time_start,1685662484.8252292,process_time,0.10210943222045898,cpu_usage,19.7,mem_usage,26435584,time_start,1685662484.932164,time_start,1685662484.980403,time_start,1685662484.9914086,time_start,1685662484.993709,
mode,cf,time_start,1685662510.3053164,time_start,1685662510.3068917,process_time,0.006133317947387695,cpu_usage,175.6,mem_usage,26435584,time_start,1685662510.4092987,time_start,1685662510.4403145,time_start,1685662510.4491718,time_start,1685662510.4581807,
mode,cf,time_start,1685662535.8432415,time_start,1685662535.9234185,process_time,0.09002685546875,cpu_usage,22.3,mem_usage,26435584,time_start,1685662536.0358038,time_start,1685662536.0932992,time_start,1685662536.099078,time_start,1685662536.099595,
mode,cf,time_start,1685662561.1397948,time_start,1685662561.221663,process_time,0.008131980895996094,cpu_usage,264.3,mem_usage,26435584,time_start,1685662561.3773973,time_start,1685662561.3877852,time_start,1685662561.3962247,time_start,1685662561.4054577,
mode,cf,time_start,1685662586.0425167,time_start,1685662586.1236126,process_time,0.008022785186767578,cpu_usage,131.8,mem_usage,26435584,time_start,1685662586.2256312,time_start,1685662586.231774,time_start,1685662586.295805,time_start,1685662586.2961416,
mode,cf,time_start,1685662611.243822,time_start,1685662611.3244424,process_time,0.1043708324432373,cpu_usage,19.2,mem_usage,26435584,time_start,1685662611.4476323,time_start,1685662611.470289,time_start,1685662611.4898505,time_start,1685662611.4904046,
mode,cf,time_start,1685662637.539063,time_start,1685662637.6228006,process_time,0.0066297054290771484,cpu_usage,0.0,mem_usage,26435584,time_start,1685662637.728491,time_start,1685662637.7340086,time_start,1685662637.7589982,time_start,1685662637.7914445,
mode,cf,time_start,1685662663.6427133,time_start,1685662663.7240503,process_time,0.10242033004760742,cpu_usage,19.7,mem_usage,26435584,time_start,1685662663.846167,time_start,1685662663.8859947,time_start,1685662663.8865469,time_start,1685662663.9144077,
mode,cf,time_start,1685662688.839353,time_start,1685662688.9202437,process_time,0.010049819946289062,cpu_usage,103.8,mem_usage,26435584,time_start,1685662689.0236523,time_start,1685662689.0396805,time_start,1685662689.0584736,time_start,1685662689.066271,
mode,cf,time_start,1685662714.2377694,time_start,1685662714.3196118,process_time,0.10127019882202148,cpu_usage,9.9,mem_usage,26435584,time_start,1685662714.4391918,time_start,1685662714.4727657,time_start,1685662714.488617,time_start,1685662714.4892266,
mode,cf,time_start,1685662739.9411666,time_start,1685662740.0262575,process_time,0.10383725166320801,cpu_usage,9.7,mem_usage,26435584,time_start,1685662740.1311688,time_start,1685662740.1686285,time_start,1685662740.1856112,time_start,1685662740.2407095,
mode,cf,time_start,1685662765.6734767,time_start,1685662765.75963,process_time,0.12912917137145996,cpu_usage,15.5,mem_usage,26435584,time_start,1685662765.8899188,time_start,1685662765.8915174,time_start,1685662765.9151561,time_start,1685662765.9309893,
mode,cf,time_start,1685662790.6598332,time_start,1685662790.7407014,process_time,0.0070972442626953125,cpu_usage,149.0,mem_usage,26435584,time_start,1685662790.843967,time_start,1685662790.8932207,time_start,1685662790.896198,time_start,1685662790.9091408,
mode,cf,time_start,1685662815.946424,time_start,1685662816.0285923,process_time,0.12022280693054199,cpu_usage,8.6,mem_usage,26435584,time_start,1685662816.1500714,time_start,1685662816.1530209,time_start,1685662816.196498,time_start,1685662816.1972976,
mode,cf,time_start,1685662840.7422035,time_start,1685662840.8239415,process_time,0.10098791122436523,cpu_usage,0.0,mem_usage,26435584,time_start,1685662840.9257188,time_start,1685662840.926109,time_start,1685662841.003973,time_start,1685662841.0045536,
mode,cf,time_start,1685662865.748471,time_start,1685662865.8314369,process_time,0.10185647010803223,cpu_usage,0.0,mem_usage,26435584,time_start,1685662865.9359205,time_start,1685662865.984728,time_start,1685662865.9852335,time_start,1685662865.9968927,
mode,cf,time_start,1685662891.3448477,time_start,1685662891.4290755,process_time,0.10428214073181152,cpu_usage,9.7,mem_usage,26435584,time_start,1685662891.5888,time_start,1685662891.5894792,time_start,1685662891.5898392,time_start,1685662891.6857266,
mode,cf,time_start,1685662979.7388754,time_start,1685662979.8203094,process_time,0.1117405891418457,cpu_usage,18.0,mem_usage,26435584,time_start,1685662979.9438486,time_start,1685662979.944221,time_start,1685662979.989862,time_start,1685662979.9901938,
mode,cf,time_start,1685663005.1447973,time_start,1685663005.2248392,process_time,0.08458805084228516,cpu_usage,11.9,mem_usage,26435584,time_start,1685663005.3342154,time_start,1685663005.3441513,time_start,1685663005.3644724,time_start,1685663005.3895445,
mode,cf,time_start,1685663030.7477512,time_start,1685663030.833174,process_time,0.11570906639099121,cpu_usage,8.7,mem_usage,26435584,time_start,1685663030.9534397,time_start,1685663031.0171387,time_start,1685663031.0192173,time_start,1685663031.021898,
mode,cf,time_start,1685663056.1439762,time_start,1685663056.225563,process_time,0.11745810508728027,cpu_usage,17.1,mem_usage,26435584,time_start,1685663056.3475633,time_start,1685663056.3482292,time_start,1685663056.3920746,time_start,1685663056.3979685,
mode,cf,time_start,1685663081.2461374,time_start,1685663081.3291645,process_time,0.10498285293579102,cpu_usage,19.2,mem_usage,26435584,time_start,1685663081.4427907,time_start,1685663081.4436371,time_start,1685663081.451696,time_start,1685663081.4949503,
mode,cf,time_start,1685663106.3490546,time_start,1685663106.4304957,process_time,0.007550477981567383,cpu_usage,140.7,mem_usage,26435584,time_start,1685663106.5336444,time_start,1685663106.5385633,time_start,1685663106.5868695,time_start,1685663106.6094618,
mode,cf,time_start,1685663132.5411215,time_start,1685663132.6242788,process_time,0.10378313064575195,cpu_usage,19.3,mem_usage,26435584,time_start,1685663132.733511,time_start,1685663132.737037,time_start,1685663132.7817283,time_start,1685663132.7832808,
