mode,cf,time_start,1685662535.7150939,time_start,1685662535.8010042,process_time,0.08573079109191895,cpu_usage,11.7,mem_usage,26677248,
mode,cf,time_start,1685662561.0149355,time_start,1685662561.1004753,process_time,0.10261821746826172,cpu_usage,19.6,mem_usage,26677248,
mode,cf,time_start,1685662585.9171052,time_start,1685662586.0015023,process_time,0.007953882217407227,cpu_usage,135.8,mem_usage,26677248,
mode,cf,time_start,1685662611.1164246,time_start,1685662611.201544,process_time,0.007290840148925781,cpu_usage,146.6,mem_usage,26677248,
mode,cf,time_start,1685662637.4157705,time_start,1685662637.4998608,process_time,0.10254907608032227,cpu_usage,9.8,mem_usage,26677248,
mode,cf,time_start,1685662663.5171473,time_start,1685662663.6024938,process_time,0.007854223251342773,cpu_usage,135.5,mem_usage,26677248,
mode,cf,time_start,1685662688.7147918,time_start,1685662688.7993057,process_time,0.006247520446777344,cpu_usage,173.0,mem_usage,26677248,
mode,cf,time_start,1685662714.1139479,time_start,1685662714.1983054,process_time,0.10634946823120117,cpu_usage,0.0,mem_usage,26677248,
mode,cf,time_start,1685662739.815095,time_start,1685662739.9030807,process_time,0.21290111541748047,cpu_usage,14.1,mem_usage,26677248,
mode,cf,time_start,1685662765.547514,time_start,1685662765.6341062,process_time,0.17186427116394043,cpu_usage,11.7,mem_usage,26677248,
mode,cf,time_start,1685662790.5219755,time_start,1685662790.6171966,process_time,0.08992624282836914,cpu_usage,11.2,mem_usage,26677248,
mode,cf,time_start,1685662815.8222928,time_start,1685662815.9077115,process_time,0.08347201347351074,cpu_usage,24.1,mem_usage,26677248,
mode,cf,time_start,1685662840.61651,time_start,1685662840.7027223,process_time,0.00684356689453125,cpu_usage,0.0,mem_usage,26677248,
mode,cf,time_start,1685662865.6218626,time_start,1685662865.706466,process_time,0.0068323612213134766,cpu_usage,0.0,mem_usage,26677248,
mode,cf,time_start,1685662891.2213922,time_start,1685662891.3046281,process_time,0.23965239524841309,cpu_usage,12.5,mem_usage,26677248,
mode,cf,time_start,1685662979.614789,time_start,1685662979.6984801,process_time,0.1059880256652832,cpu_usage,9.5,mem_usage,26677248,
mode,cf,time_start,1685663005.0193634,time_start,1685663005.1035595,process_time,0.006527423858642578,cpu_usage,166.2,mem_usage,26677248,
mode,cf,time_start,1685663030.6227195,time_start,1685663030.7073421,process_time,0.006158590316772461,cpu_usage,178.8,mem_usage,26677248,
mode,cf,time_start,1685663056.0204835,time_start,1685663056.1045005,process_time,0.007264375686645508,cpu_usage,0.0,mem_usage,26677248,
mode,cf,time_start,1685663081.1196938,time_start,1685663081.2036884,process_time,0.0076596736907958984,cpu_usage,0.0,mem_usage,26677248,
mode,cf,time_start,1685663106.2162817,time_start,1685663106.308634,process_time,0.006978034973144531,cpu_usage,152.7,mem_usage,26677248,
mode,cf,time_start,1685663132.4152303,time_start,1685663132.5011294,process_time,0.11703705787658691,cpu_usage,9.7,mem_usage,26677248,
